TreeId,MAP,Site,IdGenotype,sum_of_fruit,Cumulated_n_fruit_mes,Date
TOWE_POGP37_3_GE06_34_4,73,TOWE,GE06,532.0,2334,2018-07-04
TOWE_POGP37_3_GE06_34_4,74,TOWE,GE06,645.0,2979,2018-08-22
TOWE_POGP37_3_GE06_34_4,75,TOWE,GE06,626.0,3605,2018-09-19
TOWE_POGP37_3_GE06_34_4,79,TOWE,GE06,538.0,4143,2019-01-09
TOWE_POGP37_3_GE06_34_4,80,TOWE,GE06,638.0,4781,2019-02-13
TOWE_POGP37_3_GE06_34_4,81,TOWE,GE06,581.0,5362,2019-03-06
TOWE_POGP37_3_GE06_34_4,82,TOWE,GE06,523.0,5885,2019-04-02
TOWE_POGP37_3_GE06_34_4,86,TOWE,GE06,767.0,6652,2019-08-28
TOWE_POGP37_3_GE06_34_4,91,TOWE,GE06,949.0,7601,2020-01-01
TOWE_POGP37_3_GE06_34_4,92,TOWE,GE06,870.0,8471,2020-02-26
TOWE_POGP37_3_GE06_34_4,93,TOWE,GE06,930.0,9401,2020-03-04
TOWE_POGP37_3_GE06_34_4,103,TOWE,GE06,940.0,10341,2021-01-28
TOWE_POGP37_3_GE06_34_4,104,TOWE,GE06,850.0,11191,2021-02-25
TOWE_POGP37_3_GE06_34_4,105,TOWE,GE06,972.0,12163,2021-03-03
TOWE_POGP37_3_GE06_34_4,106,TOWE,GE06,755.0,12918,2021-04-02
TOWE_POGP37_3_GE06_34_4,115,TOWE,GE06,733.0,13651,2022-01-20
TOWE_POGP37_3_GE06_34_4,116,TOWE,GE06,820.0,14471,2022-02-03
TOWE_POGP37_3_GE06_34_4,117,TOWE,GE06,2085.0,16556,2022-03-14
TOWE_POGP37_3_GE06_34_4,118,TOWE,GE06,1125.0,17681,2022-04-06
TOWE_POGP37_3_GE06_34_4,128,TOWE,GE06,876.0,18557,2023-02-16
TOWE_POGP37_3_GE06_34_4,135,TOWE,GE06,802.0,19359,2023-09-21
TOWE_POGP37_3_GE06_34_4,138,TOWE,GE06,1111.0,20470,2023-12-20
TOWE_POGP37_3_GE06_34_4,139,TOWE,GE06,1005.0,21475,2024-01-25
TOWE_POGP37_3_GE09_19_13,67,TOWE,GE09,610.0,610,2018-01-17
TOWE_POGP37_3_GE09_19_13,68,TOWE,GE09,513.0,1123,2018-02-07
TOWE_POGP37_3_GE09_19_13,69,TOWE,GE09,885.0,2008,2018-03-07
TOWE_POGP37_3_GE09_19_13,70,TOWE,GE09,649.0,2657,2018-04-11
TOWE_POGP37_3_GE09_19_13,80,TOWE,GE09,1210.0,3867,2019-02-13
TOWE_POGP37_3_GE09_19_13,81,TOWE,GE09,1126.0,4993,2019-03-06
TOWE_POGP37_3_GE09_19_13,82,TOWE,GE09,1489.0,6482,2019-04-24
TOWE_POGP37_3_GE09_19_13,83,TOWE,GE09,1193.0,7675,2019-05-08
TOWE_POGP37_3_GE09_19_13,84,TOWE,GE09,698.0,8373,2019-06-05
TOWE_POGP37_3_GE09_19_13,94,TOWE,GE09,914.0,9287,2020-04-15
TOWE_POGP37_3_GE09_19_13,95,TOWE,GE09,1758.0,11045,2020-05-13
TOWE_POGP37_3_GE09_19_13,106,TOWE,GE09,995.0,12040,2021-04-29
TOWE_POGP37_3_GE09_19_13,107,TOWE,GE09,1133.5,14307,2021-05-20
TOWE_POGP37_3_GE09_19_13,120,TOWE,GE09,1613.0,15920,2022-06-09
TOWE_POGP37_3_GE09_19_13,132,TOWE,GE09,2150.0,18070,2023-06-01
TOWE_POGP37_3_GE09_19_14,69,TOWE,GE09,499.0,499,2018-03-07
TOWE_POGP37_3_GE09_19_14,70,TOWE,GE09,469.0,968,2018-04-11
TOWE_POGP37_3_GE09_19_14,79,TOWE,GE09,697.0,1665,2019-01-02
TOWE_POGP37_3_GE09_19_14,80,TOWE,GE09,616.0,2281,2019-02-06
TOWE_POGP37_3_GE09_19_14,81,TOWE,GE09,732.0,3013,2019-03-06
TOWE_POGP37_3_GE09_19_14,82,TOWE,GE09,617.0,3630,2019-04-10
TOWE_POGP37_3_GE09_19_14,83,TOWE,GE09,487.0,4117,2019-05-01
TOWE_POGP37_3_GE09_19_14,94,TOWE,GE09,895.0,5012,2020-04-01
TOWE_POGP37_3_GE09_19_14,95,TOWE,GE09,626.0,5638,2020-05-13
TOWE_POGP37_3_GE09_19_14,106,TOWE,GE09,970.0,6608,2021-04-29
TOWE_POGP37_3_GE09_19_14,107,TOWE,GE09,713.0,7321,2021-05-13
TOWE_POGP37_3_GE09_19_14,108,TOWE,GE09,1031.0,8352,2021-06-09
TOWE_POGP37_3_GE09_19_14,111,TOWE,GE09,634.0,8986,2021-09-01
TOWE_POGP37_3_GE09_19_14,119,TOWE,GE09,709.0,9695,2022-05-05
TOWE_POGP37_3_GE09_19_14,120,TOWE,GE09,1086.0,10781,2022-06-01
TOWE_POGP37_3_GE09_19_14,131,TOWE,GE09,1263.0,12044,2023-05-10
TOWE_POGP37_3_GE09_19_14,132,TOWE,GE09,660.0,12704,2023-06-29
TOWE_POGP37_3_GE09_19_15,68,TOWE,GE09,929.0,929,2018-02-28
TOWE_POGP37_3_GE09_19_15,69,TOWE,GE09,1035.0,1964,2018-03-07
TOWE_POGP37_3_GE09_19_15,70,TOWE,GE09,700.0,2664,2018-04-11
TOWE_POGP37_3_GE09_19_15,76,TOWE,GE09,961.0,3625,2018-10-03
TOWE_POGP37_3_GE09_19_15,80,TOWE,GE09,798.0,4423,2019-02-13
TOWE_POGP37_3_GE09_19_15,81,TOWE,GE09,867.0,5290,2019-03-06
TOWE_POGP37_3_GE09_19_15,82,TOWE,GE09,865.0,6155,2019-04-02
TOWE_POGP37_3_GE09_19_15,86,TOWE,GE09,1127.0,7282,2019-08-28
TOWE_POGP37_3_GE09_19_15,93,TOWE,GE09,1521.0,8803,2020-03-18
TOWE_POGP37_3_GE09_19_15,94,TOWE,GE09,1260.0,10063,2020-04-01
TOWE_POGP37_3_GE09_19_15,97,TOWE,GE09,676.0,10739,2020-07-15
TOWE_POGP37_3_GE09_19_15,98,TOWE,GE09,573.0,11312,2020-08-05
TOWE_POGP37_3_GE09_19_15,106,TOWE,GE09,1152.0,12464,2021-04-29
TOWE_POGP37_3_GE09_19_15,107,TOWE,GE09,900.0,13364,2021-05-13
TOWE_POGP37_3_GE09_19_15,111,TOWE,GE09,796.0,14160,2021-09-21
TOWE_POGP37_3_GE09_19_15,112,TOWE,GE09,740.0,14900,2021-10-20
TOWE_POGP37_3_GE09_19_15,117,TOWE,GE09,880.0,15780,2022-03-22
TOWE_POGP37_3_GE09_19_15,118,TOWE,GE09,1110.0,16890,2022-04-06
TOWE_POGP37_3_GE09_19_15,130,TOWE,GE09,1760.0,18650,2023-04-05
TOWE_POGP37_3_GE09_19_15,131,TOWE,GE09,1089.0,19739,2023-05-10
TOWE_POGP37_3_GE09_19_15,132,TOWE,GE09,1002.0,20741,2023-06-01
TOWE_POGP37_3_GE12_39_3,68,TOWE,GE12,593.0,593,2018-02-28
TOWE_POGP37_3_GE12_39_3,69,TOWE,GE12,490.0,1083,2018-03-07
TOWE_POGP37_3_GE12_39_3,80,TOWE,GE12,553.0,1636,2019-02-06
TOWE_POGP37_3_GE12_39_3,82,TOWE,GE12,653.0,2289,2019-04-02
TOWE_POGP37_3_GE12_39_3,86,TOWE,GE12,827.0,3116,2019-08-28
TOWE_POGP37_3_GE12_39_3,87,TOWE,GE12,810.0,3926,2019-09-04
TOWE_POGP37_3_GE12_39_3,88,TOWE,GE12,1096.0,5022,2019-10-16
TOWE_POGP37_3_GE12_39_3,90,TOWE,GE12,1118.0,6140,2019-12-25
TOWE_POGP37_3_GE12_39_3,92,TOWE,GE12,1082.0,7222,2020-02-12
TOWE_POGP37_3_GE12_39_3,93,TOWE,GE12,419.0,7641,2020-03-11
TOWE_POGP37_3_GE12_39_3,94,TOWE,GE12,597.0,8238,2020-04-01
TOWE_POGP37_3_GE12_39_3,95,TOWE,GE12,791.0,9029,2020-05-13
TOWE_POGP37_3_GE12_39_3,96,TOWE,GE12,761.0,9790,2020-06-03
TOWE_POGP37_3_GE12_39_3,106,TOWE,GE12,931.0,10721,2021-04-30
TOWE_POGP37_3_GE12_39_3,107,TOWE,GE12,828.0,11549,2021-05-05
TOWE_POGP37_3_GE12_39_3,117,TOWE,GE12,997.0,12546,2022-03-22
TOWE_POGP37_3_GE12_39_3,118,TOWE,GE12,926.0,13472,2022-04-06
TOWE_POGP37_3_GE12_39_3,119,TOWE,GE12,716.0,14188,2022-05-11
TOWE_POGP37_3_GE12_39_3,120,TOWE,GE12,920.0,15108,2022-06-09
TOWE_POGP37_3_GE12_39_3,132,TOWE,GE12,936.0,16044,2023-06-01
TOWE_POGP37_3_GE12_39_5,69,TOWE,GE12,631.0,631,2018-03-07
TOWE_POGP37_3_GE12_39_5,79,TOWE,GE12,509.0,1140,2019-01-23
TOWE_POGP37_3_GE12_39_5,80,TOWE,GE12,595.0,1735,2019-02-06
TOWE_POGP37_3_GE12_39_5,81,TOWE,GE12,620.0,2355,2019-03-06
TOWE_POGP37_3_GE12_39_5,83,TOWE,GE12,670.0,3025,2019-05-08
TOWE_POGP37_3_GE12_39_5,94,TOWE,GE12,1190.0,4215,2020-04-01
TOWE_POGP37_3_GE12_39_5,95,TOWE,GE12,1100.0,5315,2020-05-13
TOWE_POGP37_3_GE12_39_5,96,TOWE,GE12,668.0,5983,2020-06-03
TOWE_POGP37_3_GE12_39_5,106,TOWE,GE12,889.0,6872,2021-04-22
TOWE_POGP37_3_GE12_39_5,107,TOWE,GE12,806.0,7678,2021-05-20
TOWE_POGP37_3_GE12_39_5,108,TOWE,GE12,689.0,8367,2021-06-09
TOWE_POGP37_3_GE12_39_5,118,TOWE,GE12,1028.0,9395,2022-04-06
TOWE_POGP37_3_GE12_39_5,119,TOWE,GE12,1284.0,10679,2022-05-24
TOWE_POGP37_3_GE12_39_5,120,TOWE,GE12,1161.0,11840,2022-06-09
TOWE_POGP37_3_GE12_39_5,131,TOWE,GE12,1368.0,13208,2023-05-18
TOWE_POGP37_3_GE12_39_5,132,TOWE,GE12,1521.0,14729,2023-06-01
TOWE_POGP37_4_GE02_29_18,70,TOWE,GE02,635.0,635,2018-04-05
TOWE_POGP37_4_GE02_29_18,72,TOWE,GE02,772.0,1407,2018-06-21
TOWE_POGP37_4_GE02_29_18,73,TOWE,GE02,490.0,1897,2018-07-05
TOWE_POGP37_4_GE02_29_18,74,TOWE,GE02,536.0,2433,2018-08-09
TOWE_POGP37_4_GE02_29_18,75,TOWE,GE02,844.0,3277,2018-09-27
TOWE_POGP37_4_GE02_29_18,81,TOWE,GE02,1114.0,4391,2019-03-07
TOWE_POGP37_4_GE02_29_18,88,TOWE,GE02,667.0,5058,2019-10-03
TOWE_POGP37_4_GE02_29_18,93,TOWE,GE02,681.0,5739,2020-03-05
TOWE_POGP37_4_GE02_29_18,94,TOWE,GE02,890.0,6629,2020-04-02
TOWE_POGP37_4_GE02_29_18,104,TOWE,GE02,985.0,7614,2021-02-11
TOWE_POGP37_4_GE02_29_18,105,TOWE,GE02,1026.0,8640,2021-03-11
TOWE_POGP37_4_GE02_29_18,106,TOWE,GE02,1057.0,9697,2021-04-08
TOWE_POGP37_4_GE02_29_18,107,TOWE,GE02,1213.0,10910,2021-05-06
TOWE_POGP37_4_GE02_29_18,117,TOWE,GE02,1363.0,12273,2022-03-17
TOWE_POGP37_4_GE02_29_18,118,TOWE,GE02,830.0,13103,2022-04-21
TOWE_POGP37_4_GE02_29_18,119,TOWE,GE02,1268.0,14371,2022-05-17
TOWE_POGP37_4_GE02_29_18,120,TOWE,GE02,1795.0,16166,2022-06-01
TOWE_POGP37_4_GE02_29_18,130,TOWE,GE02,1352.0,17518,2023-04-06
TOWE_POGP37_4_GE02_29_18,131,TOWE,GE02,1415.0,18933,2023-05-04
TOWE_POGP37_4_GE02_29_18,132,TOWE,GE02,1451.0,20384,2023-06-01
TOWE_POGP37_4_GE02_29_19,68,TOWE,GE02,699.0,699,2018-02-01
TOWE_POGP37_4_GE02_29_19,69,TOWE,GE02,809.0,1508,2018-03-01
TOWE_POGP37_4_GE02_29_19,70,TOWE,GE02,792.0,2300,2018-04-05
TOWE_POGP37_4_GE02_29_19,71,TOWE,GE02,353.0,2653,2018-05-31
TOWE_POGP37_4_GE02_29_19,72,TOWE,GE02,588.0,3241,2018-06-21
TOWE_POGP37_4_GE02_29_19,74,TOWE,GE02,398.0,3639,2018-08-30
TOWE_POGP37_4_GE02_29_19,81,TOWE,GE02,1086.0,4725,2019-03-07
TOWE_POGP37_4_GE02_29_19,85,TOWE,GE02,983.0,5708,2019-07-25
TOWE_POGP37_4_GE02_29_19,87,TOWE,GE02,1215.0,6923,2019-09-12
TOWE_POGP37_4_GE02_29_19,88,TOWE,GE02,1396.0,8319,2019-10-03
TOWE_POGP37_4_GE02_29_19,93,TOWE,GE02,48.0,8367,2020-03-05
TOWE_POGP37_4_GE02_29_19,94,TOWE,GE02,1168.0,9535,2020-04-02
TOWE_POGP37_4_GE02_29_19,105,TOWE,GE02,1202.0,10737,2021-03-18
TOWE_POGP37_4_GE02_29_19,106,TOWE,GE02,702.0,11439,2021-04-08
TOWE_POGP37_4_GE02_29_19,107,TOWE,GE02,915.0,12354,2021-05-06
TOWE_POGP37_4_GE02_29_19,108,TOWE,GE02,748.0,13102,2021-06-09
TOWE_POGP37_4_GE02_29_19,118,TOWE,GE02,1093.0,14195,2022-04-21
TOWE_POGP37_4_GE02_29_19,120,TOWE,GE02,500.0,14695,2022-06-09
TOWE_POGP37_4_GE02_29_19,129,TOWE,GE02,1280.0,15975,2023-03-09
TOWE_POGP37_4_GE02_29_19,130,TOWE,GE02,303.0,16278,2023-04-13
TOWE_POGP37_4_GE02_29_19,133,TOWE,GE02,1629.0,17907,2023-07-20
TOWE_POGP37_4_GE02_29_20,69,TOWE,GE02,1095.0,1095,2018-03-01
TOWE_POGP37_4_GE02_29_20,74,TOWE,GE02,1254.0,2349,2018-08-09
TOWE_POGP37_4_GE02_29_20,79,TOWE,GE02,746.0,3095,2019-01-24
TOWE_POGP37_4_GE02_29_20,81,TOWE,GE02,1213.0,4308,2019-03-07
TOWE_POGP37_4_GE02_29_20,85,TOWE,GE02,985.0,5293,2019-07-25
TOWE_POGP37_4_GE02_29_20,86,TOWE,GE02,1164.0,6457,2019-08-08
TOWE_POGP37_4_GE02_29_20,90,TOWE,GE02,1280.0,7737,2019-12-26
TOWE_POGP37_4_GE02_29_20,91,TOWE,GE02,1785.0,9522,2020-01-03
TOWE_POGP37_4_GE02_29_20,92,TOWE,GE02,1288.0,10810,2020-02-10
TOWE_POGP37_4_GE02_29_20,93,TOWE,GE02,1391.0,12201,2020-03-12
TOWE_POGP37_4_GE02_29_20,94,TOWE,GE02,942.0,13143,2020-04-02
TOWE_POGP37_4_GE02_29_20,104,TOWE,GE02,1505.0,14648,2021-02-04
TOWE_POGP37_4_GE02_29_20,105,TOWE,GE02,919.0,15567,2021-03-04
TOWE_POGP37_4_GE02_29_20,107,TOWE,GE02,1040.0,16607,2021-05-06
TOWE_POGP37_4_GE02_29_20,118,TOWE,GE02,1714.0,18321,2022-04-07
TOWE_POGP37_4_GE02_29_20,119,TOWE,GE02,1773.0,20094,2022-05-12
TOWE_POGP37_4_GE02_29_20,120,TOWE,GE02,1515.0,21609,2022-06-09
TOWE_POGP37_4_GE02_29_20,129,TOWE,GE02,1017.0,22626,2023-03-23
TOWE_POGP37_4_GE02_29_20,130,TOWE,GE02,1493.0,24119,2023-04-06
TOWE_POGP37_4_GE02_29_20,131,TOWE,GE02,811.0,24930,2023-05-04
TOWE_POGP37_4_GE02_29_20,132,TOWE,GE02,1241.0,26171,2023-06-08
TOWE_POGP37_4_GE06_49_18,69,TOWE,GE06,631.0,631,2018-03-01
TOWE_POGP37_4_GE06_49_18,79,TOWE,GE06,861.0,1492,2019-01-03
TOWE_POGP37_4_GE06_49_18,80,TOWE,GE06,879.0,2371,2019-02-21
TOWE_POGP37_4_GE06_49_18,81,TOWE,GE06,830.0,3201,2019-03-07
TOWE_POGP37_4_GE06_49_18,82,TOWE,GE06,884.0,4085,2019-04-04
TOWE_POGP37_4_GE06_49_18,92,TOWE,GE06,1100.0,5185,2020-02-10
TOWE_POGP37_4_GE06_49_18,93,TOWE,GE06,1007.0,6192,2020-03-12
TOWE_POGP37_4_GE06_49_18,94,TOWE,GE06,877.0,7069,2020-04-09
TOWE_POGP37_4_GE06_49_18,104,TOWE,GE06,900.0,7969,2021-02-18
TOWE_POGP37_4_GE06_49_18,105,TOWE,GE06,1007.0,8976,2021-03-04
TOWE_POGP37_4_GE06_49_18,106,TOWE,GE06,999.0,9975,2021-04-08
TOWE_POGP37_4_GE06_49_18,117,TOWE,GE06,990.0,10965,2022-03-30
TOWE_POGP37_4_GE06_49_18,118,TOWE,GE06,910.0,11875,2022-04-07
TOWE_POGP37_4_GE06_49_18,129,TOWE,GE06,950.0,12825,2023-03-09
TOWE_POGP37_4_GE06_49_18,138,TOWE,GE06,987.0,13812,2023-12-25
TOWE_POGP37_4_GE06_49_18,140,TOWE,GE06,1453.0,15265,2024-02-01
TOWE_POGP37_4_GE06_49_19,69,TOWE,GE06,695.0,695,2018-03-01
TOWE_POGP37_4_GE06_49_19,70,TOWE,GE06,629.0,1324,2018-04-05
TOWE_POGP37_4_GE06_49_19,80,TOWE,GE06,774.0,2098,2019-02-21
TOWE_POGP37_4_GE06_49_19,81,TOWE,GE06,755.0,2853,2019-03-07
TOWE_POGP37_4_GE06_49_19,82,TOWE,GE06,549.0,3402,2019-04-04
TOWE_POGP37_4_GE06_49_19,84,TOWE,GE06,845.0,4247,2019-06-06
TOWE_POGP37_4_GE06_49_19,92,TOWE,GE06,1066.0,5313,2020-02-10
TOWE_POGP37_4_GE06_49_19,93,TOWE,GE06,966.0,6279,2020-03-12
TOWE_POGP37_4_GE06_49_19,94,TOWE,GE06,954.0,7233,2020-04-02
TOWE_POGP37_4_GE06_49_19,105,TOWE,GE06,911.0,8144,2021-03-25
TOWE_POGP37_4_GE06_49_19,106,TOWE,GE06,932.0,9076,2021-04-15
TOWE_POGP37_4_GE06_49_19,107,TOWE,GE06,1066.0,10142,2021-05-06
TOWE_POGP37_4_GE06_49_19,118,TOWE,GE06,907.0,11049,2022-04-07
TOWE_POGP37_4_GE06_49_19,120,TOWE,GE06,1013.0,12062,2022-06-01
TOWE_POGP37_4_GE06_49_19,129,TOWE,GE06,1041.0,13103,2023-03-09
TOWE_POGP37_4_GE06_49_19,130,TOWE,GE06,944.0,14047,2023-04-06
TOWE_POGP37_4_GE06_49_20,70,TOWE,GE06,502.0,502,2018-04-19
TOWE_POGP37_4_GE06_49_20,79,TOWE,GE06,766.0,1268,2019-01-17
TOWE_POGP37_4_GE06_49_20,80,TOWE,GE06,666.0,1934,2019-02-07
TOWE_POGP37_4_GE06_49_20,81,TOWE,GE06,930.0,2864,2019-03-07
TOWE_POGP37_4_GE06_49_20,82,TOWE,GE06,816.0,3680,2019-04-11
TOWE_POGP37_4_GE06_49_20,83,TOWE,GE06,537.0,4217,2019-05-02
TOWE_POGP37_4_GE06_49_20,91,TOWE,GE06,935.0,5152,2020-01-03
TOWE_POGP37_4_GE06_49_20,92,TOWE,GE06,972.0,6124,2020-02-10
TOWE_POGP37_4_GE06_49_20,93,TOWE,GE06,1204.0,7328,2020-03-12
TOWE_POGP37_4_GE06_49_20,105,TOWE,GE06,1074.0,8402,2021-03-04
TOWE_POGP37_4_GE06_49_20,106,TOWE,GE06,924.0,9326,2021-04-01
TOWE_POGP37_4_GE06_49_20,115,TOWE,GE06,1009.0,10335,2022-01-26
TOWE_POGP37_4_GE06_49_20,116,TOWE,GE06,1008.0,11343,2022-02-09
TOWE_POGP37_4_GE06_49_20,117,TOWE,GE06,958.0,12301,2022-03-14
TOWE_POGP37_4_GE06_49_20,118,TOWE,GE06,973.0,13274,2022-04-07
TOWE_POGP37_4_GE06_49_20,131,TOWE,GE06,1656.0,14930,2023-05-18
TOWE_POGP37_4_GE06_49_20,139,TOWE,GE06,605.0,15535,2024-01-11
TOWE_POGP37_4_GE09_39_18,69,TOWE,GE09,632.0,632,2018-03-08
TOWE_POGP37_4_GE09_39_18,70,TOWE,GE09,691.0,1323,2018-04-05
TOWE_POGP37_4_GE09_39_18,71,TOWE,GE09,815.0,2138,2018-05-03
TOWE_POGP37_4_GE09_39_18,82,TOWE,GE09,1755.0,3893,2019-04-04
TOWE_POGP37_4_GE09_39_18,83,TOWE,GE09,1103.0,4996,2019-05-02
TOWE_POGP37_4_GE09_39_18,90,TOWE,GE09,1130.0,6126,2019-12-19
TOWE_POGP37_4_GE09_39_18,91,TOWE,GE09,1055.0,7181,2020-01-03
TOWE_POGP37_4_GE09_39_18,92,TOWE,GE09,1849.0,9030,2020-02-10
TOWE_POGP37_4_GE09_39_18,94,TOWE,GE09,663.0,9693,2020-04-27
TOWE_POGP37_4_GE09_39_18,106,TOWE,GE09,1624.0,11317,2021-04-29
TOWE_POGP37_4_GE09_39_18,108,TOWE,GE09,737.0,12054,2021-06-03
TOWE_POGP37_4_GE09_39_18,118,TOWE,GE09,1370.0,13424,2022-04-21
TOWE_POGP37_4_GE09_39_18,119,TOWE,GE09,1588.0,15012,2022-05-17
TOWE_POGP37_4_GE09_39_18,131,TOWE,GE09,2113.0,17125,2023-05-10
TOWE_POGP37_4_GE09_39_18,132,TOWE,GE09,1574.0,18699,2023-06-22
TOWE_POGP37_4_GE09_39_19,70,TOWE,GE09,853.0,853,2018-04-12
TOWE_POGP37_4_GE09_39_19,71,TOWE,GE09,272.0,1125,2018-05-03
TOWE_POGP37_4_GE09_39_19,72,TOWE,GE09,624.0,1749,2018-06-07
TOWE_POGP37_4_GE09_39_19,82,TOWE,GE09,1376.0,3125,2019-04-18
TOWE_POGP37_4_GE09_39_19,83,TOWE,GE09,1270.0,4395,2019-05-02
TOWE_POGP37_4_GE09_39_19,95,TOWE,GE09,1299.0,5694,2020-05-12
TOWE_POGP37_4_GE09_39_19,107,TOWE,GE09,2155.0,7849,2021-05-20
TOWE_POGP37_4_GE09_39_19,118,TOWE,GE09,1020.0,8869,2022-04-21
TOWE_POGP37_4_GE09_39_19,131,TOWE,GE09,1122.0,9991,2023-05-10
TOWE_POGP37_4_GE09_39_20,70,TOWE,GE09,812.0,812,2018-04-12
TOWE_POGP37_4_GE09_39_20,71,TOWE,GE09,722.0,1534,2018-05-03
TOWE_POGP37_4_GE09_39_20,91,TOWE,GE09,1913.0,3447,2020-01-08
TOWE_POGP37_4_GE09_39_20,95,TOWE,GE09,1440.0,4887,2020-05-14
TOWE_POGP37_4_GE09_39_20,107,TOWE,GE09,1392.0,6279,2021-05-06
TOWE_POGP37_4_GE09_39_20,108,TOWE,GE09,1699.0,7978,2021-06-16
TOWE_POGP37_4_GE09_39_20,119,TOWE,GE09,1382.0,9360,2022-05-17
TOWE_POGP37_4_GE09_39_20,120,TOWE,GE09,1731.0,11091,2022-06-01
TOWE_POGP37_4_GE09_39_20,131,TOWE,GE09,2265.0,13356,2023-05-10
TOWE_POGP37_4_GE12_44_19,69,TOWE,GE12,701.0,701,2018-03-08
TOWE_POGP37_4_GE12_44_19,80,TOWE,GE12,968.0,1669,2019-02-28
TOWE_POGP37_4_GE12_44_19,81,TOWE,GE12,1111.0,2780,2019-03-07
TOWE_POGP37_4_GE12_44_19,82,TOWE,GE12,1040.0,3820,2019-04-04
TOWE_POGP37_4_GE12_44_19,83,TOWE,GE12,877.0,4697,2019-05-02
TOWE_POGP37_4_GE12_44_19,93,TOWE,GE12,911.0,5608,2020-03-26
TOWE_POGP37_4_GE12_44_19,94,TOWE,GE12,1350.0,6958,2020-04-02
TOWE_POGP37_4_GE12_44_19,95,TOWE,GE12,662.0,7620,2020-05-12
TOWE_POGP37_4_GE12_44_19,98,TOWE,GE12,674.0,8294,2020-08-06
TOWE_POGP37_4_GE12_44_19,99,TOWE,GE12,884.0,9178,2020-09-14
TOWE_POGP37_4_GE12_44_19,104,TOWE,GE12,1116.0,10294,2021-02-18
TOWE_POGP37_4_GE12_44_19,105,TOWE,GE12,1025.0,11319,2021-03-25
TOWE_POGP37_4_GE12_44_19,106,TOWE,GE12,1146.0,12465,2021-04-08
TOWE_POGP37_4_GE12_44_19,117,TOWE,GE12,1260.0,13725,2022-03-14
TOWE_POGP37_4_GE12_44_19,118,TOWE,GE12,757.0,14482,2022-04-21
TOWE_POGP37_4_GE12_44_19,119,TOWE,GE12,937.0,15419,2022-05-26
TOWE_POGP37_4_GE12_44_19,120,TOWE,GE12,1415.0,16834,2022-06-09
TOWE_POGP37_4_GE12_44_19,132,TOWE,GE12,1059.0,17893,2023-06-08
TOWE_POGP37_4_GE12_45_20,68,TOWE,GE12,579.0,579,2018-02-01
TOWE_POGP37_4_GE12_45_20,69,TOWE,GE12,656.0,1235,2018-03-01
TOWE_POGP37_4_GE12_45_20,80,TOWE,GE12,638.0,1873,2019-02-28
TOWE_POGP37_4_GE12_45_20,81,TOWE,GE12,895.0,2768,2019-03-07
TOWE_POGP37_4_GE12_45_20,92,TOWE,GE12,1046.0,3814,2020-02-27
TOWE_POGP37_4_GE12_45_20,93,TOWE,GE12,1011.0,4825,2020-03-12
TOWE_POGP37_4_GE12_45_20,94,TOWE,GE12,943.0,5768,2020-04-02
TOWE_POGP37_4_GE12_45_20,107,TOWE,GE12,840.0,6608,2021-05-06
TOWE_POGP37_4_GE12_45_20,108,TOWE,GE12,1096.0,7704,2021-06-03
TOWE_POGP37_4_GE12_45_20,117,TOWE,GE12,695.0,8399,2022-03-30
TOWE_POGP37_4_GE12_45_20,118,TOWE,GE12,1145.0,9544,2022-04-07
TOWE_POGP37_4_GE12_45_20,119,TOWE,GE12,1368.0,10912,2022-05-26
TOWE_POGP37_4_GE12_45_20,120,TOWE,GE12,1043.0,11955,2022-06-01
TOWE_POGP37_4_GE12_45_20,130,TOWE,GE12,925.0,12880,2023-04-13
TOWE_POGP37_4_GE12_45_20,131,TOWE,GE12,2050.0,14930,2023-05-10
TOWE_POGP37_4_GE12_45_20,132,TOWE,GE12,955.0,15885,2023-06-01
TOWE_POGP37_5_GE02_59_13,70,TOWE,GE02,608.0,608,2018-04-05
TOWE_POGP37_5_GE02_59_13,82,TOWE,GE02,748.0,1356,2019-04-04
TOWE_POGP37_5_GE02_59_13,83,TOWE,GE02,981.0,2337,2019-05-09
TOWE_POGP37_5_GE02_59_13,87,TOWE,GE02,796.0,3133,2019-09-26
TOWE_POGP37_5_GE02_59_13,91,TOWE,GE02,831.0,3964,2020-01-08
TOWE_POGP37_5_GE02_59_13,92,TOWE,GE02,713.0,4677,2020-02-10
TOWE_POGP37_5_GE02_59_13,93,TOWE,GE02,796.0,5473,2020-03-12
TOWE_POGP37_5_GE02_59_13,94,TOWE,GE02,722.0,6195,2020-04-03
TOWE_POGP37_5_GE02_59_13,105,TOWE,GE02,955.0,7150,2021-03-25
TOWE_POGP37_5_GE02_59_13,106,TOWE,GE02,794.0,7944,2021-04-01
TOWE_POGP37_5_GE02_59_13,107,TOWE,GE02,955.0,8899,2021-05-06
TOWE_POGP37_5_GE02_59_13,118,TOWE,GE02,765.0,9664,2022-04-14
TOWE_POGP37_5_GE02_59_13,119,TOWE,GE02,732.0,10396,2022-05-16
TOWE_POGP37_5_GE02_59_14,69,TOWE,GE02,672.0,672,2018-03-02
TOWE_POGP37_5_GE02_59_14,70,TOWE,GE02,700.0,1372,2018-04-05
TOWE_POGP37_5_GE02_59_14,81,TOWE,GE02,716.0,2088,2019-03-14
TOWE_POGP37_5_GE02_59_14,82,TOWE,GE02,807.0,2895,2019-04-04
